s1,s2,s3,s4,Dr/(CR),s5
102.0,1732.0,135.0,17435.0,-0.01158000000850734,23993
102.0,1732.0,139.0,17436.0,-0.0027200000004086178,23993
102.0,1732.0,150.0,17408.0,-0.002211600000009639,23993
102.0,1734.0,0.0,17442.0,-0.36,23993
102.0,1734.0,0.0,17445.0,0.2,23993
102.0,1734.0,0.0,17446.0,0.32,23993
102.0,1734.0,0.0,17465.0,-0.24,23993
102.0,1734.0,0.0,17473.0,0.24,23993
102.0,1734.0,105.0,17445.0,0.010074000001623062,23993
102.0,1734.0,116.0,17465.0,0.24,23993
102.0,1734.0,135.0,17465.0,0.009168000009594834,23993
102.0,1734.0,139.0,17442.0,0.00039399999877787195,23993
102.0,1734.0,150.0,17441.0,0.003527399996528402,23993
102.0,1736.0,0.0,17633.0,-0.06,23993
102.0,1736.0,0.0,17780.0,0.42,23993
102.0,1736.0,105.0,17633.0,0.008900000000721775,23993
102.0,1736.0,105.0,17780.0,-0.42,23993
102.0,1736.0,139.0,17786.0,-0.0031419999977515545,23993
102.0,1736.0,150.0,17780.0,0.012621200003195554,23993
102.0,1737.0,0.0,17761.0,0.09,23993
102.0,1737.0,0.0,17771.0,-0.43,23993
102.0,1737.0,139.0,17771.0,0.0016359999990527285,23993
102.0,1737.0,150.0,17806.0,0.0012501999997311941,23993
102.0,1738.0,0.0,17719.0,0.42,23993
102.0,1738.0,105.0,17719.0,-0.0016919999998208368,23993
102.0,1738.0,139.0,17761.0,2.0000001313746907e-05,23993
102.0,1756.0,0.0,17733.0,-0.4,23993
102.0,1756.0,0.0,17734.0,-0.02,23993
102.0,1756.0,0.0,17738.0,-0.23,23993
102.0,1756.0,105.0,17738.0,-0.008909999998650164,23993
102.0,1756.0,127.0,17734.0,0.02,23993
102.0,1756.0,139.0,17733.0,-0.000897999998414889,23993
102.0,1756.0,150.0,17734.0,0.002892999997129664,23993
102.0,1757.0,0.0,17760.0,-0.41,23993
102.0,1757.0,105.0,17760.0,0.0013380000000324799,23993
102.0,9901.0,105.0,13774.0,-0.00020000000949949026,23993
102.0,9901.0,105.0,13779.0,-0.0012750001005770173,23993
102.0,9901.0,105.0,13862.0,-306949.33775999997,23993
102.0,9901.0,105.0,99105.0,-0.00790800000940095,23993
102.0,9901.0,130.0,13775.0,-0.0016999999934341758,23993
102.0,9901.0,130.0,13781.0,0.0014349999983096495,23993
102.0,9901.0,130.0,13862.0,-176297.230545,23993
102.0,9901.0,135.0,13778.0,0.0013999999791849405,23993
102.0,9901.0,135.0,13782.0,-0.0031699999017291702,23993
102.0,9901.0,135.0,13862.0,-88150.38339,23993
102.0,9901.0,135.0,99135.0,0.006129999996915103,23993
102.0,9901.0,139.0,13776.0,-0.0062000000034458935,23993
102.0,9901.0,139.0,13783.0,-0.001245000006747432,23993
102.0,9901.0,139.0,13862.0,-224251.87772999998,23993
102.0,9901.0,139.0,99139.0,0.0016119999991133227,23993
102.0,9901.0,150.0,13771.0,-0.00030000973492860794,23993
102.0,9901.0,150.0,13784.0,0.005089999991469085,23993
102.0,9901.0,150.0,13862.0,-1343895.4879349999,23993
102.0,9901.0,150.0,99150.0,0.008043998799621477,23993
102.0,9901.0,150.0,99151.0,-0.11,23993
102.0,9901.0,151.0,13772.0,0.005200000014156103,23993
102.0,9901.0,151.0,13785.0,-0.002499999995052349,23993
102.0,9901.0,151.0,13862.0,-43575.592334999994,23993
103.0,1001.0,0.0,10045.0,-0.32,23993
103.0,1004.0,0.0,10026.0,0.29,23993
103.0,1004.0,0.0,10229.0,-0.17,23993
103.0,1005.0,0.0,10478.0,-0.35,23993
103.0,1006.0,0.0,10039.0,-0.05,23993
103.0,1006.0,0.0,10328.0,0.45,23993
103.0,1008.0,0.0,10055.0,0.05,23993
103.0,1008.0,0.0,10056.0,0.18,23993
103.0,1008.0,0.0,10058.0,0.35,23993
103.0,1009.0,0.0,10078.0,0.22,23993
103.0,1009.0,0.0,10079.0,-0.42,23993
103.0,1009.0,0.0,10275.0,0.32,23993
103.0,1011.0,0.0,10171.0,0.12,23993
103.0,1011.0,107.0,10171.0,-0.12,23993
103.0,1012.0,0.0,10121.0,0.2,23993
103.0,1012.0,0.0,10392.0,-0.04,23993
103.0,1012.0,0.0,10530.0,-0.14,23993
103.0,1013.0,0.0,10164.0,0.45,23993
103.0,1021.0,0.0,10276.0,0.49,23993
103.0,1021.0,0.0,10283.0,0.24,23993
103.0,1021.0,0.0,10308.0,0.38,23993
103.0,1022.0,0.0,10303.0,-0.36,23993
103.0,1022.0,0.0,10315.0,0.31,23993
103.0,1022.0,0.0,10402.0,0.41,23993
103.0,1022.0,102.0,10315.0,-0.31,23993
103.0,1022.0,107.0,10303.0,0.36,23993
103.0,1025.0,0.0,10434.0,-0.03,23993
103.0,1025.0,0.0,10477.0,-0.48,23993
103.0,1025.0,0.0,10500.0,0.14,23993
103.0,1026.0,0.0,10584.0,-0.39,23993
103.0,1037.0,0.0,13191.0,-0.48,23993
103.0,1037.0,0.0,13226.0,0.19,23993
103.0,1037.0,0.0,13249.0,-0.13,23993
103.0,1037.0,0.0,13268.0,0.39,23993
103.0,1037.0,102.0,13191.0,0.48,23993
103.0,1037.0,102.0,13249.0,0.13,23993
103.0,1037.0,107.0,13226.0,-0.19,23993
103.0,1037.0,107.0,13268.0,-0.39,23993
103.0,1042.0,0.0,10697.0,-0.31,23993
103.0,1042.0,0.0,10699.0,-0.34,23993
103.0,1045.0,0.0,10730.0,-0.13,23993
103.0,1304.0,304.0,13301.0,-0.0007,23993
103.0,1309.0,0.0,13643.0,-0.06,23993
103.0,1309.0,0.0,13678.0,-0.22,23993
103.0,1309.0,107.0,13643.0,0.06,23993
103.0,1309.0,107.0,13678.0,0.22,23993
103.0,1401.0,0.0,14004.0,-0.19,23993
103.0,1402.0,0.0,14182.0,0.46,23993
103.0,1402.0,102.0,14182.0,-0.46,23993
103.0,1404.0,0.0,14019.0,0.4,23993
103.0,1405.0,0.0,14031.0,0.41,23993
103.0,1405.0,0.0,14032.0,0.2,23993
103.0,1405.0,0.0,14036.0,0.27,23993
103.0,1409.0,0.0,14049.0,0.01,23993
103.0,1409.0,102.0,14049.0,-0.01,23993
103.0,1410.0,0.0,14062.0,0.36,23993
103.0,1410.0,0.0,14063.0,0.3,23993
103.0,1410.0,0.0,14064.0,0.07,23993
103.0,1410.0,101.0,14062.0,-0.36,23993
103.0,1414.0,0.0,14154.0,-0.46,23993
103.0,1414.0,0.0,14155.0,-0.1,23993
103.0,1414.0,0.0,14158.0,0.08,23993
103.0,1414.0,101.0,14158.0,-0.08,23993
103.0,1414.0,107.0,14154.0,0.46,23993
103.0,1422.0,0.0,14236.0,0.16,23993
103.0,1422.0,0.0,14246.0,0.42,23993
103.0,1422.0,0.0,14290.0,0.35,23993
103.0,1701.0,0.0,17003.0,-0.08,23993
103.0,1702.0,0.0,17126.0,0.46,23993
103.0,1702.0,0.0,17500.0,-0.44,23993
103.0,1702.0,102.0,17126.0,-0.46,23993
103.0,1703.0,0.0,17364.0,0.31,23993
103.0,1703.0,0.0,17365.0,0.01,23993
103.0,1703.0,102.0,17364.0,-0.31,23993
103.0,1703.0,107.0,17365.0,-0.01,23993
103.0,1704.0,0.0,17043.0,-0.12,23993
103.0,1704.0,0.0,17044.0,0.23,23993
103.0,1704.0,0.0,17350.0,0.37,23993
103.0,1705.0,0.0,10386.0,-0.02,23993
103.0,1705.0,102.0,10386.0,0.02,23993
103.0,1706.0,0.0,17406.0,0.34,23993
103.0,1707.0,0.0,17026.0,0.12,23993
103.0,1707.0,0.0,17027.0,0.19,23993
103.0,1707.0,0.0,17028.0,0.42,23993
103.0,1710.0,0.0,17037.0,-0.15,23993
103.0,1710.0,0.0,17040.0,0.32,23993
103.0,1711.0,0.0,17065.0,0.37,23993
103.0,1711.0,0.0,17070.0,0.21,23993
103.0,1711.0,0.0,17094.0,0.21,23993
103.0,1712.0,0.0,17084.0,0.3,23993
103.0,1712.0,0.0,17085.0,0.45,23993
103.0,1712.0,0.0,17086.0,-0.02,23993
103.0,1715.0,0.0,17326.0,0.02,23993
103.0,1715.0,0.0,17474.0,-0.09,23993
103.0,1715.0,102.0,17474.0,0.09,23993
103.0,1716.0,0.0,17129.0,-0.31,23993
103.0,1716.0,0.0,17151.0,0.32,23993
103.0,1716.0,0.0,17169.0,0.25,23993
103.0,1717.0,0.0,17173.0,-0.45,23993
103.0,1717.0,0.0,17174.0,0.18,23993
103.0,1717.0,0.0,17176.0,-0.11,23993
103.0,1729.0,0.0,17285.0,-0.08,23993
103.0,1729.0,0.0,17297.0,0.19,23993
103.0,1729.0,0.0,17298.0,0.34,23993
103.0,1731.0,0.0,17353.0,0.18,23993
103.0,1731.0,0.0,17355.0,-0.37,23993
103.0,1732.0,0.0,17371.0,0.09,23993
103.0,1732.0,0.0,17377.0,0.35,23993
103.0,1732.0,0.0,17378.0,0.46,23993
103.0,1734.0,0.0,17410.0,0.34,23993
103.0,1734.0,0.0,17420.0,0.21,23993
103.0,1734.0,0.0,17451.0,-0.29,23993
103.0,1736.0,0.0,17493.0,-0.08,23993
103.0,1736.0,0.0,17494.0,0.37,23993
103.0,1738.0,0.0,17727.0,0.4,23993
103.0,1738.0,0.0,17750.0,0.43,23993
103.0,1738.0,0.0,17751.0,-0.07,23993
103.0,1738.0,102.0,17727.0,-0.4,23993
103.0,1756.0,0.0,17736.0,0.46,23993
103.0,1757.0,0.0,17775.0,0.12,23993
103.0,9901.0,304.0,13611.0,0.0012499999993451638,23993
104.0,1006.0,0.0,10097.0,0.43,23993
104.0,1006.0,110.0,10097.0,-0.43,23993
104.0,1008.0,0.0,10074.0,0.23,23993
104.0,1008.0,110.0,10074.0,-0.23,23993
104.0,1008.0,120.0,10074.0,130.39724999999294,23993
104.0,1008.0,120.0,10136.0,-347.13,23993
104.0,1008.0,120.0,13854.0,-27605.163,23993
104.0,1008.0,120.0,17087.0,292.12,23993
104.0,1009.0,0.0,10082.0,0.46,23993
104.0,1009.0,110.0,10082.0,-0.46,23993
104.0,1009.0,120.0,10082.0,228.2143,23993
104.0,1009.0,120.0,14133.0,-11.34,23993
104.0,1010.0,0.0,10086.0,0.34,23993
104.0,1010.0,110.0,10086.0,-0.34,23993
104.0,1012.0,0.0,10136.0,-0.35,23993
104.0,1012.0,102.0,10136.0,0.35,23993
104.0,1012.0,120.0,10136.0,413.98504999999994,23993
104.0,1012.0,120.0,10465.0,-452.71,23993
104.0,1012.0,120.0,13855.0,0.00255,23993
104.0,1021.0,0.0,10381.0,0.2,23993
104.0,1021.0,110.0,10381.0,-0.2,23993
104.0,1021.0,120.0,10381.0,-91.92479999999999,23993
104.0,1021.0,120.0,14142.0,69.27,23993
104.0,1025.0,0.0,10465.0,-0.16,23993
104.0,1025.0,110.0,10465.0,0.16,23993
104.0,1025.0,120.0,10465.0,547.86745,23993
104.0,1025.0,120.0,13858.0,-39528.004250000005,23993
104.0,1025.0,120.0,17066.0,126.0,23993
104.0,1037.0,0.0,13077.0,-0.14,23993
104.0,1037.0,0.0,13183.0,-0.37,23993
104.0,1037.0,110.0,13077.0,0.14,23993
104.0,1037.0,110.0,13183.0,0.37,23993
104.0,1303.0,120.0,13077.0,0.0015,23993
104.0,1306.0,120.0,13183.0,0.00105,23993
104.0,1309.0,0.0,13320.0,-0.34,23993
104.0,1309.0,0.0,13339.0,0.17,23993
104.0,1309.0,0.0,13617.0,0.04,23993
104.0,1309.0,117.0,13320.0,0.34,23993
104.0,1309.0,120.0,13339.0,-0.17,23993
104.0,1309.0,120.0,13617.0,-568.1470499999996,23993
104.0,1309.0,120.0,13717.0,-87595.1068,23993
104.0,1401.0,0.0,14142.0,0.38,23993
104.0,1401.0,110.0,14142.0,-0.38,23993
104.0,1401.0,120.0,14142.0,-105.54005000000001,23993
104.0,1405.0,0.0,14046.0,0.46,23993
104.0,1405.0,110.0,14046.0,-0.46,23993
104.0,1405.0,120.0,13856.0,-667.7766000000001,23993
104.0,1405.0,120.0,14046.0,119.41064999999999,23993
104.0,1410.0,0.0,14051.0,-0.46,23993
104.0,1410.0,110.0,14051.0,0.46,23993
104.0,1411.0,0.0,14133.0,-0.39,23993
104.0,1411.0,110.0,14133.0,0.39,23993
104.0,1411.0,120.0,14133.0,9.3164,23993
104.0,1706.0,120.0,17403.0,-737.65,23993
104.0,1707.0,0.0,17057.0,0.45,23993
104.0,1707.0,110.0,17057.0,-0.45,23993
104.0,1711.0,0.0,17066.0,-0.09,23993
104.0,1711.0,110.0,17066.0,0.09,23993
104.0,1711.0,120.0,14046.0,-124.13,23993
104.0,1711.0,120.0,17066.0,-156.98055,23993
104.0,1712.0,0.0,17087.0,-0.25,23993
104.0,1712.0,110.0,17087.0,0.25,23993
104.0,1712.0,120.0,13859.0,-24263.08845,23993
104.0,1712.0,120.0,17087.0,-397.44675,23993
104.0,1713.0,0.0,17109.0,-0.09,23993
104.0,1713.0,110.0,17109.0,0.09,23993
104.0,1716.0,0.0,17154.0,0.25,23993
104.0,1716.0,110.0,17154.0,-0.25,23993
104.0,1717.0,120.0,10381.0,58.5999999999999,23993
104.0,1729.0,0.0,17279.0,0.06,23993
104.0,1729.0,110.0,17279.0,-0.06,23993
104.0,1732.0,0.0,17403.0,-0.43,23993
104.0,1732.0,110.0,17403.0,0.43,23993
104.0,1732.0,120.0,13857.0,-33058.609899999996,23993
104.0,1732.0,120.0,17403.0,710.82745,23993
104.0,1734.0,0.0,17472.0,-0.31,23993
104.0,1734.0,110.0,17472.0,0.31,23993
104.0,1738.0,120.0,10082.0,-233.28,23993
104.0,9901.0,120.0,13339.0,0.0535,23993
104.0,9901.0,120.0,13717.0,87595.11,23993
104.0,9901.0,120.0,13794.0,-3006404.4023,23993
104.0,9901.0,120.0,13862.0,-4051104.86375,23993
104.0,9901.0,120.0,99120.0,-3055.2090999999996,23993
105.0,1004.0,0.0,10104.0,0.13,23993
105.0,1004.0,102.0,10104.0,-0.13,23993
105.0,1006.0,0.0,10099.0,-0.42,23993
105.0,1006.0,102.0,10099.0,0.42,23993
105.0,1008.0,0.0,10119.0,0.12,23993
105.0,1008.0,105.0,10119.0,-0.12,23993
105.0,1009.0,0.0,10101.0,0.08,23993
105.0,1009.0,102.0,10101.0,-0.08,23993
105.0,1012.0,0.0,10132.0,-0.09,23993
105.0,1012.0,0.0,10140.0,0.48,23993
105.0,1012.0,102.0,10140.0,-0.48,23993
105.0,1012.0,105.0,10132.0,0.09,23993
105.0,1021.0,0.0,10307.0,0.27,23993
105.0,1021.0,0.0,10326.0,-0.03,23993
105.0,1021.0,102.0,10307.0,-0.27,23993
105.0,1021.0,105.0,10326.0,0.03,23993
105.0,1022.0,0.0,10316.0,0.2,23993
105.0,1022.0,102.0,10316.0,-0.2,23993
105.0,1025.0,0.0,10438.0,0.14,23993
105.0,1025.0,102.0,10438.0,-0.14,23993
105.0,1037.0,0.0,13038.0,-0.2,23993
105.0,1037.0,0.0,13089.0,0.15,23993
105.0,1037.0,0.0,13184.0,0.25,23993
105.0,1037.0,0.0,13192.0,-0.15,23993
105.0,1037.0,0.0,13255.0,-0.07,23993
105.0,1037.0,102.0,13038.0,0.2,23993
105.0,1037.0,102.0,13089.0,-0.15,23993
105.0,1037.0,105.0,13184.0,-0.25,23993
105.0,1037.0,105.0,13192.0,0.15,23993
105.0,1037.0,126.0,13255.0,0.07,23993
105.0,1042.0,0.0,10695.0,0.35,23993
105.0,1301.0,0.0,13315.0,-0.2,23993
105.0,1309.0,0.0,10108.0,0.35,23993
105.0,1309.0,0.0,13151.0,0.33,23993
105.0,1309.0,0.0,13335.0,-0.48,23993
105.0,1309.0,0.0,13608.0,0.37,23993
105.0,1309.0,0.0,13625.0,-0.37,23993
105.0,1309.0,0.0,13655.0,0.44,23993
105.0,1309.0,0.0,14057.0,0.16,23993
105.0,1309.0,0.0,17159.0,-0.06,23993
105.0,1309.0,105.0,14057.0,-0.16,23993
105.0,1309.0,110.0,17159.0,0.06,23993
105.0,1309.0,111.0,13608.0,-60.84,23993
105.0,1309.0,111.0,13655.0,-0.44,23993
105.0,1309.0,119.0,13151.0,-0.33,23993
105.0,1309.0,126.0,10108.0,-0.35,23993
105.0,1309.0,126.0,13335.0,0.48,23993
105.0,1309.0,126.0,13625.0,0.37,23993
105.0,1401.0,0.0,14087.0,0.01,23993
105.0,1401.0,102.0,14087.0,-0.01,23993
105.0,1405.0,0.0,14084.0,0.14,23993
105.0,1405.0,102.0,14084.0,-0.14,23993
105.0,1410.0,0.0,14065.0,0.38,23993
105.0,1410.0,102.0,14065.0,-0.38,23993
105.0,1411.0,0.0,14132.0,-0.14,23993
105.0,1411.0,102.0,14132.0,0.14,23993
105.0,1412.0,0.0,14092.0,-0.22,23993
105.0,1412.0,102.0,14092.0,0.22,23993
105.0,1414.0,0.0,14151.0,-0.14,23993
105.0,1414.0,102.0,14151.0,0.14,23993
105.0,1701.0,0.0,17107.0,0.01,23993
105.0,1701.0,105.0,17107.0,-0.01,23993
105.0,1702.0,0.0,17104.0,0.43,23993
105.0,1702.0,102.0,17104.0,-0.43,23993
105.0,1704.0,0.0,17097.0,0.41,23993
105.0,1704.0,102.0,17097.0,-0.41,23993
105.0,1707.0,0.0,17117.0,0.42,23993
105.0,1707.0,102.0,17117.0,-0.42,23993
105.0,1711.0,0.0,17118.0,0.34,23993
105.0,1711.0,126.0,17118.0,-0.34,23993
105.0,1712.0,0.0,17098.0,0.01,23993
105.0,1712.0,102.0,17098.0,-0.01,23993
105.0,1715.0,0.0,17124.0,0.42,23993
105.0,1715.0,102.0,17124.0,-0.42,23993
105.0,1716.0,0.0,17130.0,0.14,23993
105.0,1716.0,102.0,17130.0,-0.14,23993
105.0,1717.0,0.0,17150.0,0.19,23993
105.0,1717.0,102.0,17150.0,-0.19,23993
105.0,1729.0,0.0,17292.0,-0.45,23993
105.0,1729.0,102.0,17292.0,0.45,23993
105.0,1731.0,0.0,17358.0,0.3,23993
105.0,1731.0,102.0,17358.0,-0.3,23993
105.0,1732.0,0.0,17372.0,0.4,23993
105.0,1732.0,102.0,17372.0,-0.4,23993
105.0,1734.0,0.0,17426.0,0.4,23993
105.0,1734.0,102.0,17426.0,-0.4,23993
105.0,1738.0,0.0,17740.0,-0.27,23993
105.0,1738.0,102.0,17740.0,0.27,23993
105.0,9901.0,111.0,13608.0,50.70425,23993
105.0,9901.0,111.0,13862.0,-3591.1226500000002,23993
106.0,1006.0,0.0,10471.0,0.31,23993
106.0,1006.0,110.0,10471.0,-0.31,23993
106.0,1006.0,159.0,10471.0,0.001485000000684522,23993
106.0,1008.0,0.0,10510.0,-0.41,23993
106.0,1008.0,110.0,10510.0,0.41,23993
106.0,1008.0,159.0,10510.0,0.0015368000022135675,23993
106.0,1021.0,0.0,10470.0,0.47,23993
106.0,1021.0,110.0,10470.0,-0.47,23993
106.0,1021.0,159.0,10470.0,-0.004230600010487251,23993
106.0,1022.0,0.0,10498.0,0.43,23993
106.0,1022.0,110.0,10498.0,-0.43,23993
106.0,1022.0,159.0,10498.0,0.0055750001993146725,23993
106.0,1025.0,0.0,10490.0,-0.19,23993
106.0,1025.0,107.0,10490.0,0.19,23993
106.0,1025.0,159.0,10490.0,0.004873999991104938,23993
106.0,1037.0,0.0,13342.0,0.42,23993
106.0,1037.0,159.0,13342.0,9.31379418034339e-11,23993
106.0,1042.0,0.0,10703.0,0.08,23993
106.0,1042.0,110.0,10703.0,-0.08,23993
106.0,1042.0,159.0,10703.0,0.0031917999986035284,23993
106.0,1045.0,0.0,10727.0,0.14,23993
106.0,1045.0,110.0,10727.0,-0.14,23993
106.0,1045.0,159.0,10727.0,-0.003812999988440424,23993
106.0,1068.0,159.0,13863.0,-54.395999999999994,23993
106.0,1309.0,0.0,99159.0,-0.26,23993
106.0,1309.0,105.0,99159.0,0.26,23993
106.0,1409.0,0.0,14188.0,0.09,23993
106.0,1409.0,120.0,14188.0,-0.09,23993
106.0,1410.0,114.0,14346.0,270327.54,23993
106.0,1410.0,159.0,14346.0,-0.004205400007776916,23993
106.0,1422.0,0.0,14222.0,-0.18,23993
106.0,1422.0,110.0,14222.0,0.18,23993
106.0,1422.0,159.0,14222.0,-0.006271400299738161,23993
106.0,1707.0,0.0,17510.0,-0.21,23993
106.0,1707.0,107.0,17510.0,0.21,23993
106.0,1707.0,159.0,17510.0,0.009676000001491047,23993
106.0,1711.0,0.0,17499.0,-0.38,23993
106.0,1711.0,107.0,17499.0,0.38,23993
106.0,1711.0,159.0,17499.0,-9.992989999998827,23993
106.0,1712.0,0.0,17478.0,-0.44,23993
106.0,1712.0,110.0,17478.0,0.44,23993
106.0,1712.0,159.0,17478.0,-0.004106400003365707,23993
106.0,1717.0,0.0,17513.0,-0.15,23993
106.0,1717.0,110.0,17513.0,0.15,23993
106.0,1717.0,159.0,17513.0,-0.0021586000148090534,23993
106.0,1722.0,0.0,17787.0,-0.48,23993
106.0,1722.0,110.0,17787.0,0.48,23993
106.0,1729.0,0.0,17504.0,0.16,23993
106.0,1729.0,110.0,17504.0,-0.16,23993
106.0,1729.0,159.0,17504.0,-0.0037347999968915246,23993
106.0,1730.0,159.0,17787.0,0.002183599994168617,23993
106.0,1732.0,0.0,17520.0,0.24,23993
106.0,1732.0,110.0,17520.0,-0.24,23993
106.0,1732.0,159.0,17520.0,0.0017539999971631914,23993
106.0,1734.0,0.0,17481.0,-0.25,23993
106.0,1734.0,110.0,17481.0,0.25,23993
106.0,1734.0,159.0,17481.0,-0.009733200291520916,23993
106.0,1738.0,0.0,17659.0,0.17,23993
106.0,1738.0,110.0,17659.0,-0.17,23993
106.0,1738.0,159.0,17659.0,-0.002830000001267763,23993
106.0,1756.0,0.0,17735.0,-0.03,23993
106.0,1756.0,110.0,17735.0,0.03,23993
106.0,1756.0,159.0,17735.0,0.001116400002501905,23993
106.0,1757.0,0.0,17770.0,-0.35,23993
106.0,1757.0,110.0,17770.0,0.35,23993
106.0,1757.0,159.0,17770.0,-0.0043261999962851405,23993
106.0,9901.0,159.0,13773.0,0.0004999999655410647,23993
106.0,9901.0,159.0,13780.0,0.002265000017359853,23993
106.0,9901.0,159.0,13862.0,-939560.211405,23993
106.0,9901.0,159.0,99159.0,0.0027540044709439826,23993
107.0,1001.0,0.0,10186.0,-0.22,23993
107.0,1001.0,0.0,10194.0,0.4,23993
107.0,1001.0,0.0,10198.0,0.21,23993
107.0,1001.0,110.0,10194.0,-0.4,23993
107.0,1001.0,131.0,10198.0,-0.21,23993
107.0,1001.0,132.0,10186.0,0.22,23993
107.0,1001.0,143.0,10186.0,0.0009999999999998899,23993
107.0,1002.0,0.0,10418.0,-0.16,23993
107.0,1002.0,143.0,10418.0,0.006599999989703065,23993
107.0,1003.0,0.0,10251.0,0.3,23993
107.0,1003.0,143.0,10251.0,-0.3,23993
107.0,1004.0,0.0,10191.0,0.14,23993
107.0,1004.0,143.0,10191.0,-0.0038000000013198587,23993
107.0,1005.0,0.0,10190.0,0.08,23993
107.0,1005.0,143.0,10190.0,0.012200000000120781,23993
107.0,1006.0,0.0,10189.0,-0.3,23993
107.0,1006.0,0.0,10244.0,0.43,23993
107.0,1006.0,110.0,10244.0,-0.43,23993
107.0,1006.0,117.0,10189.0,0.3,23993
107.0,1006.0,143.0,10189.0,0.003999999998995918,23993
107.0,1006.0,181.0,10208.0,-19.635000000000055,23993
107.0,1008.0,0.0,10187.0,0.06,23993
107.0,1008.0,0.0,10195.0,0.03,23993
107.0,1008.0,110.0,10195.0,-0.03,23993
107.0,1008.0,112.0,10187.0,-0.06,23993
107.0,1008.0,143.0,10187.0,0.006599999900572584,23993
107.0,1008.0,181.0,10206.0,-11.230000000000016,23993
107.0,1009.0,0.0,10263.0,-0.29,23993
107.0,1009.0,0.0,10286.0,-0.44,23993
107.0,1009.0,110.0,10286.0,0.44,23993
107.0,1009.0,112.0,10263.0,0.29,23993
107.0,1009.0,143.0,10243.0,0.0019999999985884642,23993
107.0,1009.0,181.0,10233.0,-215.98500000000033,23993
107.0,1012.0,0.0,10192.0,0.42,23993
107.0,1012.0,0.0,10200.0,-0.13,23993
107.0,1012.0,0.0,10245.0,-0.26,23993
107.0,1012.0,110.0,10245.0,0.26,23993
107.0,1012.0,112.0,10192.0,-0.42,23993
107.0,1012.0,112.0,10200.0,0.13,23993
107.0,1012.0,143.0,10192.0,-0.01300000000082946,23993
107.0,1012.0,181.0,10211.0,-2.805,23993
107.0,1013.0,0.0,10188.0,0.32,23993
107.0,1013.0,0.0,10196.0,-0.42,23993
107.0,1013.0,110.0,10196.0,0.42,23993
107.0,1013.0,112.0,10188.0,-0.32,23993
107.0,1013.0,143.0,10188.0,0.0021999999989930075,23993
107.0,1013.0,181.0,10207.0,-50.490000000000094,23993
107.0,1020.0,0.0,10266.0,-0.12,23993
107.0,1020.0,110.0,10266.0,0.12,23993
107.0,1021.0,0.0,10279.0,0.16,23993
107.0,1021.0,0.0,10287.0,-0.05,23993
107.0,1021.0,0.0,10289.0,0.11,23993
107.0,1021.0,0.0,10353.0,0.17,23993
107.0,1021.0,0.0,10417.0,0.13,23993
107.0,1021.0,103.0,10353.0,-0.17,23993
107.0,1021.0,110.0,10287.0,0.05,23993
107.0,1021.0,112.0,10279.0,-0.16,23993
107.0,1021.0,112.0,10289.0,-0.11,23993
107.0,1021.0,112.0,10417.0,-0.13,23993
107.0,1021.0,181.0,10281.0,-465.6399999999998,23993
107.0,1022.0,0.0,10310.0,0.05,23993
107.0,1022.0,110.0,10310.0,-0.05,23993
107.0,1022.0,143.0,10376.0,0.0034000000005107722,23993
107.0,1025.0,0.0,10435.0,-0.23,23993
107.0,1025.0,0.0,10443.0,-0.12,23993
107.0,1025.0,0.0,10451.0,0.26,23993
107.0,1025.0,0.0,10452.0,-0.31,23993
107.0,1025.0,110.0,10435.0,0.23,23993
107.0,1025.0,112.0,10443.0,0.12,23993
107.0,1025.0,112.0,10451.0,-0.26,23993
107.0,1025.0,112.0,10452.0,0.31,23993
107.0,1025.0,143.0,10451.0,0.00019999999949504854,23993
107.0,1025.0,179.0,13858.0,-886.25875,23993
107.0,1025.0,181.0,10444.0,-182.32500000000005,23993
107.0,1025.0,183.0,13858.0,-499.01805,23993
107.0,1026.0,0.0,10405.0,0.31,23993
107.0,1026.0,110.0,10405.0,-0.31,23993
107.0,1026.0,181.0,10213.0,-25.245,23993
107.0,1037.0,0.0,13008.0,-0.19,23993
107.0,1037.0,0.0,13009.0,0.13,23993
107.0,1037.0,0.0,13097.0,-0.23,23993
107.0,1037.0,0.0,13209.0,0.11,23993
107.0,1037.0,0.0,13218.0,0.24,23993
107.0,1037.0,0.0,13228.0,-0.06,23993
107.0,1037.0,0.0,13229.0,-0.13,23993
107.0,1037.0,0.0,13261.0,0.26,23993
107.0,1037.0,0.0,13277.0,-0.01,23993
107.0,1037.0,0.0,13280.0,0.38,23993
107.0,1037.0,107.0,13008.0,0.19,23993
107.0,1037.0,110.0,13209.0,-0.11,23993
107.0,1037.0,143.0,13218.0,-2.27373675443232e-13,23993
107.0,1037.0,155.0,13097.0,0.23,23993
107.0,1037.0,168.0,13280.0,-0.38,23993
107.0,1037.0,178.0,13009.0,-0.13,23993
107.0,1037.0,178.0,13228.0,0.06,23993
107.0,1037.0,178.0,13261.0,-0.26,23993
107.0,1037.0,181.0,13243.0,-11.22,23993
107.0,1037.0,183.0,13229.0,0.13,23993
107.0,1037.0,183.0,13277.0,0.01,23993
107.0,1042.0,0.0,10710.0,-0.42,23993
107.0,1042.0,0.0,10712.0,-0.21,23993
107.0,1042.0,110.0,10712.0,0.21,23993
107.0,1042.0,143.0,10710.0,0.005399999990004289,23993
107.0,1042.0,181.0,10708.0,-61.710000000000065,23993
107.0,1045.0,0.0,10726.0,-0.18,23993
