,GROUP_NAME,SEASON DESC,LOCATION,LOCATION_NAME,NETTOTAL_QTY,NETTOTAL_COST,System,Status,AR Comments,Std Brand,Model,Closed_status,std_season,season_bucket,Continuity_factor,provision_%_policy,provision_amount_policy,location_catergory,additional_provision,Total Provision
2560,JACADI,SS22-KSA,17514302,Jacadi Nakheel Mall - Dammam,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS22,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2561,JACADI,SS22-KSA,17517345,Jacadi Mall of Arabia - Jeddah,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS22,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2562,JACADI,SS22-KSA,17517359,Jacadi Red Sea Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS22,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2563,JACADI,SS22-KSA,19910744,Sela Multi brand Outlet - Riyadh,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS22,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2564,JACADI,SS22-KSA,32113862,Multi Brand Sulay Warehouse Outlet - Riyadh,4354.0,391561.5622,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS22,bucket2,0.0,0.0,0.0,Leftover,0.0,0.0
2565,JACADI,SS23-KSA,800,DC,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2566,JACADI,SS23-KSA,802,DC,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2567,JACADI,SS23-KSA,17510273,Jacadi Mall of Dhahran - Khobar,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2568,JACADI,SS23-KSA,17510294,Jacadi Nakheel Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2569,JACADI,SS23-KSA,17510367,Jacadi Panorama Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2570,JACADI,SS23-KSA,17510526,Jacadi Galleria - Riyadh,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2571,JACADI,SS23-KSA,17510732,Jacadi Riyadh Park - Riyadh,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2572,JACADI,SS23-KSA,17513098,Online - Noon Jacadi,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2573,JACADI,SS23-KSA,17513174,Online - Mumzworld Jacadi,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2574,JACADI,SS23-KSA,17513202,Online - FAH Fashion Jacadi,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2575,JACADI,SS23-KSA,17513334,Online - Mono Jacadi,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2576,JACADI,SS23-KSA,17513621,KSA_Leftovers_Jacadi,-16.0,-1215.058,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,Leftover,0.0,0.0
2577,JACADI,SS23-KSA,17513661,KSA_Leftovers_Online_Jacadi,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,Leftover,0.0,0.0
2578,JACADI,SS23-KSA,17513721,KSA_Leftovers_Damage_Jacadi,191.0,15342.2537,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,Damage,0.0,0.0
2579,JACADI,SS23-KSA,17514302,Jacadi Nakheel Mall - Dammam,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2580,JACADI,SS23-KSA,17517345,Jacadi Mall of Arabia - Jeddah,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2581,JACADI,SS23-KSA,17517359,Jacadi Red Sea Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2582,JACADI,SS23-KSA,19910744,Sela Multi brand Outlet - Riyadh,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2583,JACADI,SS23-KSA,32113862,Multi Brand Sulay Warehouse Outlet - Riyadh,3701.0,258364.1779,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,SS23,bucket2,0.0,0.0,0.0,Leftover,0.0,0.0
2584,JACADI,No Season Defined,17510273,Jacadi Mall of Dhahran - Khobar,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,Unknown,bucket1,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2585,JACADI,No Season Defined,17510294,Jacadi Nakheel Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,Unknown,bucket1,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2586,JACADI,No Season Defined,17510367,Jacadi Panorama Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,Unknown,bucket1,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2587,JACADI,No Season Defined,17510526,Jacadi Galleria - Riyadh,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,Unknown,bucket1,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2588,JACADI,No Season Defined,17513334,Online - Mono Jacadi,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,Unknown,bucket1,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2589,JACADI,No Season Defined,17514302,Jacadi Nakheel Mall - Dammam,0.0,0.0,V-16,Closed,Consider,JACADI,Guaranteed Margin,Closed,Unknown,bucket1,0.0,0.0,0.0,"Store, Online & WH",0.0,0.0
2590,KIKO,AW23-KSA,800,DC,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2591,KIKO,AW23-KSA,802,DC,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2592,KIKO,AW23-KSA,19510552,KIKO Nakheel Mall - Riyadh,720.0,14596.2281,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2593,KIKO,AW23-KSA,19510688,KIKO Uwalk - Riyadh,678.0,12802.3188,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2594,KIKO,AW23-KSA,19510689,KIKO Hamra Mall - Riyadh,303.0,6691.9238,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2595,KIKO,AW23-KSA,19510694,KIKO Khaleej Mall - Riyadh,515.0,11034.6468,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2596,KIKO,AW23-KSA,19513622,KSA_Leftovers_KIKO,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,Leftover,0.0,0.0
2597,KIKO,AW23-KSA,19513722,KSA_Leftovers_Damage_KIKO,1304.0,30923.7849,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,Damage,30923.7849,30923.7849
2598,KIKO,AW23-KSA,19514281,KIKO Mall of Dhahran - Khobar,546.0,9897.6246,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2599,KIKO,AW23-KSA,19514289,KIKO Nakheel Mall - Dammam,1303.0,26215.1379,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2600,KIKO,AW23-KSA,19514337,KIKO Jubail Mall - Jubail,1031.0,22299.2032,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2601,KIKO,AW23-KSA,19514344,KIKO Ehsa Mall - Hofuf,223.0,3263.2549,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2602,KIKO,AW23-KSA,19517549,KIKO Mall of Arabia - Jeddah,3887.0,90408.3138,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2603,KIKO,AW23-KSA,19517557,KIKO Makkah Mall - Makkah,13.0,-2348.9139,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,-0.0,"Store, Online & WH",0.0,0.0
2604,KIKO,AW23-KSA,19517567,KIKO Al Noor - Madinah,2275.0,44279.1416,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2605,KIKO,AW23-KSA,19517587,KIKO Yasmin Mall - Jeddah,2427.0,52243.8018,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2606,KIKO,AW23-KSA,19517731,KIKO Jeddah Park - Jeddah,1421.0,31136.9723,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2607,KIKO,AW23-KSA,19517758,KIKO Jouri Mall - Taif,1611.0,33639.1707,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2608,KIKO,AW23-KSA,19517801,KIKO U Walk - Jeddah,14.0,2811.1693,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2609,KIKO,AW23-KSA,19517805,KIKO Aziz Mall - Jeddah,605.0,10899.2317,V-16,Running,Consider,KIKO,Buying Pull,Running,AW23,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2610,KIKO,SS22-KSA,800,DC,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
2611,KIKO,SS22-KSA,802,DC,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
2612,KIKO,SS22-KSA,19510552,KIKO Nakheel Mall - Riyadh,3328.0,55975.7604,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,3358.5456240000003,"Store, Online & WH",0.0,3358.5456240000003
2613,KIKO,SS22-KSA,19510688,KIKO Uwalk - Riyadh,1141.0,22160.1114,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,1329.6066840000003,"Store, Online & WH",0.0,1329.6066840000003
2614,KIKO,SS22-KSA,19510689,KIKO Hamra Mall - Riyadh,-14.0,3923.7234,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,235.423404,"Store, Online & WH",0.0,235.423404
2615,KIKO,SS22-KSA,19510694,KIKO Khaleej Mall - Riyadh,687.0,13998.5126,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,839.9107560000001,"Store, Online & WH",0.0,839.9107560000001
2616,KIKO,SS22-KSA,19513622,KSA_Leftovers_KIKO,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,0.0,Leftover,0.0,0.0
2617,KIKO,SS22-KSA,19513722,KSA_Leftovers_Damage_KIKO,3260.0,43831.9624,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,2629.917744,Damage,41202.044656,43831.9624
2618,KIKO,SS22-KSA,19514281,KIKO Mall of Dhahran - Khobar,1850.0,31771.5032,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,1906.2901920000002,"Store, Online & WH",0.0,1906.2901920000002
2619,KIKO,SS22-KSA,19514289,KIKO Nakheel Mall - Dammam,4708.0,68921.0832,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,4135.264991999999,"Store, Online & WH",0.0,4135.264991999999
2620,KIKO,SS22-KSA,19514337,KIKO Jubail Mall - Jubail,3298.0,57843.6336,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,3470.618016,"Store, Online & WH",0.0,3470.618016
2621,KIKO,SS22-KSA,19514344,KIKO Ehsa Mall - Hofuf,2583.0,46051.9734,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,2763.1184040000003,"Store, Online & WH",0.0,2763.1184040000003
2622,KIKO,SS22-KSA,19517549,KIKO Mall of Arabia - Jeddah,6587.0,116535.1148,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,6992.106887999999,"Store, Online & WH",0.0,6992.106887999999
2623,KIKO,SS22-KSA,19517557,KIKO Makkah Mall - Makkah,2579.0,54572.9745,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,3274.3784699999997,"Store, Online & WH",0.0,3274.3784699999997
2624,KIKO,SS22-KSA,19517567,KIKO Al Noor - Madinah,3931.0,67864.7834,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,4071.887004,"Store, Online & WH",0.0,4071.887004
2625,KIKO,SS22-KSA,19517587,KIKO Yasmin Mall - Jeddah,3605.0,62593.0899,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,3755.585394,"Store, Online & WH",0.0,3755.585394
2626,KIKO,SS22-KSA,19517731,KIKO Jeddah Park - Jeddah,4710.0,74473.1546,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,4468.389276,"Store, Online & WH",0.0,4468.389276
2627,KIKO,SS22-KSA,19517758,KIKO Jouri Mall - Taif,4090.0,67277.6685,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,4036.6601100000003,"Store, Online & WH",0.0,4036.6601100000003
2628,KIKO,SS22-KSA,19517801,KIKO U Walk - Jeddah,182.0,961.7055,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,57.702329999999996,"Store, Online & WH",0.0,57.702329999999996
2629,KIKO,SS22-KSA,19517805,KIKO Aziz Mall - Jeddah,2474.0,42725.4326,V-16,Running,Consider,KIKO,Buying Pull,Running,SS22,bucket2,0.4,0.15,2563.525956,"Store, Online & WH",0.0,2563.525956
2630,KIKO,SS23-KSA,19510552,KIKO Nakheel Mall - Riyadh,-1.0,-36.8782,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,-2.212692,"Store, Online & WH",0.0,-2.212692
2631,KIKO,SS23-KSA,19510688,KIKO Uwalk - Riyadh,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
2632,KIKO,SS23-KSA,19513622,KSA_Leftovers_KIKO,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,0.0,Leftover,0.0,0.0
2633,KIKO,SS23-KSA,19513722,KSA_Leftovers_Damage_KIKO,44.0,1420.4318,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,85.225908,Damage,1335.205892,1420.4317999999998
2634,KIKO,SS23-KSA,19514289,KIKO Nakheel Mall - Dammam,27.0,930.9652,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,55.857912,"Store, Online & WH",0.0,55.857912
2635,KIKO,SS23-KSA,19517549,KIKO Mall of Arabia - Jeddah,121.0,4699.7779,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,281.986674,"Store, Online & WH",0.0,281.986674
2636,KIKO,SS23-KSA,19517567,KIKO Al Noor - Madinah,5.0,250.0397,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,15.002382,"Store, Online & WH",0.0,15.002382
2637,KIKO,SS23-KSA,19517731,KIKO Jeddah Park - Jeddah,95.0,3807.813,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,228.46878000000004,"Store, Online & WH",0.0,228.46878000000004
2638,KIKO,SS23-KSA,19517758,KIKO Jouri Mall - Taif,59.0,2437.5632,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,146.253792,"Store, Online & WH",0.0,146.253792
2639,KIKO,SS23-KSA,19517805,KIKO Aziz Mall - Jeddah,63.0,2481.0869,V-16,Running,Consider,KIKO,Buying Pull,Running,SS23,bucket2,0.4,0.15,148.865214,"Store, Online & WH",0.0,148.865214
2640,KIKO,SS24-KSA,800,DC,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2641,KIKO,SS24-KSA,802,DC,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2642,KIKO,SS24-KSA,19510552,KIKO Nakheel Mall - Riyadh,5600.0,113895.1901,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2643,KIKO,SS24-KSA,19510688,KIKO Uwalk - Riyadh,3615.0,75285.2471,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2644,KIKO,SS24-KSA,19510689,KIKO Hamra Mall - Riyadh,3699.0,71958.5325,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2645,KIKO,SS24-KSA,19510694,KIKO Khaleej Mall - Riyadh,4052.0,86599.0251,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2646,KIKO,SS24-KSA,19513622,KSA_Leftovers_KIKO,0.0,0.7153,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,Leftover,0.107295,0.107295
2647,KIKO,SS24-KSA,19513722,KSA_Leftovers_Damage_KIKO,2858.0,58303.7868,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,Damage,58303.7868,58303.7868
2648,KIKO,SS24-KSA,19514281,KIKO Mall of Dhahran - Khobar,4312.0,88231.3117,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2649,KIKO,SS24-KSA,19514289,KIKO Nakheel Mall - Dammam,6813.0,120774.2101,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2650,KIKO,SS24-KSA,19514337,KIKO Jubail Mall - Jubail,7470.0,137508.8649,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2651,KIKO,SS24-KSA,19514344,KIKO Ehsa Mall - Hofuf,5259.0,101911.9897,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2652,KIKO,SS24-KSA,19517549,KIKO Mall of Arabia - Jeddah,8716.0,171612.6086,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2653,KIKO,SS24-KSA,19517557,KIKO Makkah Mall - Makkah,4023.0,89126.0567,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2654,KIKO,SS24-KSA,19517567,KIKO Al Noor - Madinah,7351.0,135558.4566,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2655,KIKO,SS24-KSA,19517587,KIKO Yasmin Mall - Jeddah,6335.0,122194.1496,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2656,KIKO,SS24-KSA,19517731,KIKO Jeddah Park - Jeddah,5085.0,104219.635,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2657,KIKO,SS24-KSA,19517758,KIKO Jouri Mall - Taif,6420.0,128176.2028,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2658,KIKO,SS24-KSA,19517801,KIKO U Walk - Jeddah,4229.0,90552.0251,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2659,KIKO,SS24-KSA,19517805,KIKO Aziz Mall - Jeddah,5717.0,115544.9001,V-16,Running,Consider,KIKO,Buying Pull,Running,SS24,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2660,KIKO,SS25-KSA,800,DC,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2661,KIKO,SS25-KSA,802,DC,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2662,KIKO,SS25-KSA,19510552,KIKO Nakheel Mall - Riyadh,5891.0,167258.6481,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2663,KIKO,SS25-KSA,19510688,KIKO Uwalk - Riyadh,1541.0,36467.3411,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2664,KIKO,SS25-KSA,19510689,KIKO Hamra Mall - Riyadh,1652.0,64948.0394,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2665,KIKO,SS25-KSA,19510694,KIKO Khaleej Mall - Riyadh,1714.0,41455.4437,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2666,KIKO,SS25-KSA,19513622,KSA_Leftovers_KIKO,0.0,0.0,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,Leftover,0.0,0.0
2667,KIKO,SS25-KSA,19513722,KSA_Leftovers_Damage_KIKO,776.0,17981.5561,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,Damage,17981.5561,17981.5561
2668,KIKO,SS25-KSA,19514281,KIKO Mall of Dhahran - Khobar,3275.0,81523.8571,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2669,KIKO,SS25-KSA,19514289,KIKO Nakheel Mall - Dammam,3041.0,79252.7398,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2670,KIKO,SS25-KSA,19514337,KIKO Jubail Mall - Jubail,3356.0,77032.4624,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2671,KIKO,SS25-KSA,19514344,KIKO Ehsa Mall - Hofuf,2210.0,55823.9651,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2672,KIKO,SS25-KSA,19517549,KIKO Mall of Arabia - Jeddah,4722.0,119238.1138,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2673,KIKO,SS25-KSA,19517557,KIKO Makkah Mall - Makkah,362.0,9776.0254,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2674,KIKO,SS25-KSA,19517567,KIKO Al Noor - Madinah,1434.0,56974.5159,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2675,KIKO,SS25-KSA,19517587,KIKO Yasmin Mall - Jeddah,1710.0,71751.3126,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2676,KIKO,SS25-KSA,19517731,KIKO Jeddah Park - Jeddah,2311.0,56806.0179,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2677,KIKO,SS25-KSA,19517758,KIKO Jouri Mall - Taif,2458.0,125332.9062,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2678,KIKO,SS25-KSA,19517801,KIKO U Walk - Jeddah,2330.0,58347.5671,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2679,KIKO,SS25-KSA,19517805,KIKO Aziz Mall - Jeddah,1935.0,53400.3069,V-16,Running,Consider,KIKO,Buying Pull,Running,SS25,bucket1,0.4,0.0,0.0,"Store, Online & WH",0.0,0.0
2680,LC WAIKIKI,AW12-KSA,12713751,KSA_Leftovers_LC Waikiki,0.0,0.0,V-16,Closed,Consider,LC Waikiki,Buying push,Closed,AW12,bucket4,0.4,0.75,0.0,Leftover,0.0,0.0
2681,LC WAIKIKI,AW12-KSA,12714135,LC Waikiki Mall of Dhahran Ext. - Khobar,0.0,0.0,V-16,Closed,Consider,LC Waikiki,Buying push,Closed,AW12,bucket4,0.4,0.75,0.0,"Store, Online & WH",0.0,0.0
